job_id,job_class,state_id,solvent_id,paired_solvent_id,reaction_ids,purposes,entity_type,species_name,family,formal_charge,multiplicity,split,anchor_type,use_for_training,geometry_source,geometry_key,geometry_hash,smd_parameter_temperature_K,functional,basis,ri_acceleration,scf_grid,smd_mode,smd_vector_source,smd_parameter_status,nprocs,maxcore_mb_per_rank,planning_core_h,workflow_revision,method_id,output_fields,job_status,method_source_id
SP0175,smd_energy_sp,M022_QP1_M2,S005,S005,RXN_MOX_M022;RXN_SIG_M022,fixed_geometry_auxiliary_and_reaction_SP,monomer,"3,4-Ethylenedioxythiophene (EDOT)",Thiophenes,1,2,train,train_full25,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M022:S005:q1:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0176,smd_energy_sp,M026_Q0_M1,S005,S005,RXN_MOX_M026,fixed_geometry_auxiliary_and_reaction_SP,monomer,Pyrrole,Pyrroles,0,1,train,,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M026:S005:q0:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0177,smd_energy_sp,M026_QP1_M2,S005,S005,RXN_MOX_M026;RXN_SIG_M026,fixed_geometry_auxiliary_and_reaction_SP,monomer,Pyrrole,Pyrroles,1,2,train,,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M026:S005:q1:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0178,smd_energy_sp,M027_QP1_M2,S005,S005,RXN_SIG_M027,fixed_geometry_auxiliary_and_reaction_SP,monomer,N-Methylpyrrole,Pyrroles,1,2,test,test_full25,0,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M027:S005:q1:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0179,smd_energy_sp,M042_Q0_M1,S005,S005,RXN_MOX_M042,fixed_geometry_auxiliary_and_reaction_SP,monomer,3-Octylfuran,Furans,0,1,train,,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M042:S005:q0:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0180,smd_energy_sp,M042_QP1_M2,S005,S005,RXN_MOX_M042;RXN_SIG_M042,fixed_geometry_auxiliary_and_reaction_SP,monomer,3-Octylfuran,Furans,1,2,train,,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M042:S005:q1:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0181,smd_energy_sp,M058_Q0_M1,S005,S005,RXN_MOX_M058,fixed_geometry_auxiliary_and_reaction_SP,monomer,"3,4-Ethylenedioxyselenophene (EDOS)",Selenophenes,0,1,val,,0,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M058:S005:q0:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0182,smd_energy_sp,M058_QP1_M2,S005,S005,RXN_MOX_M058;RXN_SIG_M058,fixed_geometry_auxiliary_and_reaction_SP,monomer,"3,4-Ethylenedioxyselenophene (EDOS)",Selenophenes,1,2,val,,0,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M058:S005:q1:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0183,smd_energy_sp,M074_Q0_M1,S005,S005,RXN_MOX_M074,fixed_geometry_auxiliary_and_reaction_SP,monomer,N-Octylcarbazole,Carbazoles,0,1,train,,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M074:S005:q0:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0184,smd_energy_sp,M074_QP1_M2,S005,S005,RXN_MOX_M074,fixed_geometry_auxiliary_and_reaction_SP,monomer,N-Octylcarbazole,Carbazoles,1,2,train,,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M074:S005:q1:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0185,smd_energy_sp,M084_Q0_M1,S005,S005,RXN_MOX_M084,fixed_geometry_auxiliary_and_reaction_SP,monomer,"4,7-Bis(thiophen-2-yl)-2,1,3-benzothiadiazole (TBT)",Donor–Acceptor units,0,1,test,test_full25,0,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M084:S005:q0:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0186,smd_energy_sp,M084_QP1_M2,S005,S005,RXN_MOX_M084,fixed_geometry_auxiliary_and_reaction_SP,monomer,"4,7-Bis(thiophen-2-yl)-2,1,3-benzothiadiazole (TBT)",Donor–Acceptor units,1,2,test,test_full25,0,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M084:S005:q1:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0187,smd_energy_sp,M086_Q0_M1,S005,S005,RXN_MOX_M086,fixed_geometry_auxiliary_and_reaction_SP,monomer,"Thieno[3,4-b]pyrazine",Donor–Acceptor units,0,1,train,,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M086:S005:q0:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0188,smd_energy_sp,M086_QP1_M2,S005,S005,RXN_MOX_M086;RXN_SIG_M086,fixed_geometry_auxiliary_and_reaction_SP,monomer,"Thieno[3,4-b]pyrazine",Donor–Acceptor units,1,2,train,,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M086:S005:q1:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0189,smd_energy_sp,S005_Q0_M1,S005,S005,RXN_SOX_S005,fixed_geometry_auxiliary_and_reaction_SP,solvent_oxidation_target,Benzonitrile,Nitrile,0,1,train,self_medium,1,self-medium Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:S005:S005:q0:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0190,smd_energy_sp,S005_QP1_M2,S005,S005,RXN_SOX_S005,fixed_geometry_auxiliary_and_reaction_SP,solvent_oxidation_target,Benzonitrile,Nitrile,1,2,train,self_medium,1,self-medium Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:S005:S005:q1:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0191,smd_energy_sp,A002_Q0_M2,S006,S006,RXN_AOX_A002,fixed_geometry_auxiliary_and_reaction_SP,electrolyte_anion,Tetrafluoroborate (BF4−),Lithium; Tetraalkylammonium,0,2,test,test_full25,0,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:A002:S006:q0:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0192,smd_energy_sp,A002_QM1_M1,S006,S006,RXN_AOX_A002,fixed_geometry_auxiliary_and_reaction_SP,electrolyte_anion,Tetrafluoroborate (BF4−),Lithium; Tetraalkylammonium,-1,1,test,test_full25,0,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:A002:S006:q-1:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0193,smd_energy_sp,A004_Q0_M2,S006,S006,RXN_AOX_A004,fixed_geometry_auxiliary_and_reaction_SP,electrolyte_anion,Trifluoromethanesulfonate (OTf−),Tetraalkylammonium,0,2,test,,0,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:A004:S006:q0:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0194,smd_energy_sp,A004_QM1_M1,S006,S006,RXN_AOX_A004,fixed_geometry_auxiliary_and_reaction_SP,electrolyte_anion,Trifluoromethanesulfonate (OTf−),Tetraalkylammonium,-1,1,test,,0,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:A004:S006:q-1:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0195,smd_energy_sp,A005_Q0_M2,S006,S006,RXN_AOX_A005,fixed_geometry_auxiliary_and_reaction_SP,electrolyte_anion,Bis(trifluoromethanesulfonyl)imide (TFSI−),Lithium; Tetraalkylammonium,0,2,train,train_full25,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:A005:S006:q0:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0196,smd_energy_sp,A005_QM1_M1,S006,S006,RXN_AOX_A005,fixed_geometry_auxiliary_and_reaction_SP,electrolyte_anion,Bis(trifluoromethanesulfonyl)imide (TFSI−),Lithium; Tetraalkylammonium,-1,1,train,train_full25,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:A005:S006:q-1:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0197,smd_energy_sp,A009_Q0_M2,S006,S006,RXN_AOX_A009,fixed_geometry_auxiliary_and_reaction_SP,electrolyte_anion,"4-Methylbenzenesulfonate (tosylate, pTS−)",Organic acid,0,2,train,,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:A009:S006:q0:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0198,smd_energy_sp,A009_QM1_M1,S006,S006,RXN_AOX_A009,fixed_geometry_auxiliary_and_reaction_SP,electrolyte_anion,"4-Methylbenzenesulfonate (tosylate, pTS−)",Organic acid,-1,1,train,,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:A009:S006:q-1:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0199,smd_energy_sp,D022_QP2_M1,S006,S006,RXN_SIG_M022,fixed_geometry_auxiliary_and_reaction_SP,sigma_complex_dication,"3,4-Ethylenedioxythiophene (EDOT) sigma-complex dication",Thiophenes,2,1,train,train_full25,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D022:S006:q2:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,4.22,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0200,smd_energy_sp,D027_QP2_M1,S006,S006,RXN_SIG_M027,fixed_geometry_auxiliary_and_reaction_SP,sigma_complex_dication,N-Methylpyrrole sigma-complex dication,Pyrroles,2,1,test,test_full25,0,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D027:S006:q2:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,4.22,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0201,smd_energy_sp,D060_QP2_M1,S006,S006,RXN_SIG_M060,fixed_geometry_auxiliary_and_reaction_SP,sigma_complex_dication,Aniline sigma-complex dication,Anilines,2,1,train,,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D060:S006:q2:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,4.22,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0202,smd_energy_sp,D077_QP2_M1,S006,S006,RXN_SIG_M077,fixed_geometry_auxiliary_and_reaction_SP,sigma_complex_dication,"3,6-Bis(EDOT-2-yl)-9-methylcarbazole sigma-complex dication",Carbazoles,2,1,train,,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D077:S006:q2:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,4.22,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0203,smd_energy_sp,D089_QP2_M1,S006,S006,RXN_SIG_M089,fixed_geometry_auxiliary_and_reaction_SP,sigma_complex_dication,"3,6-Bis(thiophen-2-yl)-2,5-dimethyl-DPP (TDPP-Me) sigma-complex dication",Donor–Acceptor units,2,1,train,,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D089:S006:q2:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,4.22,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0204,smd_energy_sp,M014_Q0_M1,S006,S006,RXN_MOX_M014,fixed_geometry_auxiliary_and_reaction_SP,monomer,Methyl thiophene-3-carboxylate,Thiophenes,0,1,train,,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M014:S006:q0:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0205,smd_energy_sp,M014_QP1_M2,S006,S006,RXN_MOX_M014,fixed_geometry_auxiliary_and_reaction_SP,monomer,Methyl thiophene-3-carboxylate,Thiophenes,1,2,train,,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M014:S006:q1:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0206,smd_energy_sp,M022_Q0_M1,S006,S006,RXN_MOX_M022,fixed_geometry_auxiliary_and_reaction_SP,monomer,"3,4-Ethylenedioxythiophene (EDOT)",Thiophenes,0,1,train,train_full25,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M022:S006:q0:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0207,smd_energy_sp,M022_QP1_M2,S006,S006,RXN_MOX_M022;RXN_SIG_M022,fixed_geometry_auxiliary_and_reaction_SP,monomer,"3,4-Ethylenedioxythiophene (EDOT)",Thiophenes,1,2,train,train_full25,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M022:S006:q1:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
